code,name,category
3242,アーバネットコーポレーション,不動産業
3243,ダイヨシトラスト,不動産業
3244,サムティ,不動産業
3245,ディア・ライフ,不動産業
3246,コーセーアールイー,不動産業
3248,アールエイジ,不動産業
3250,エー・ディー・ワークス,不動産業
3251,駐車場綜合研究所,不動産業
3252,地主,不動産業
3254,プレサンスコーポレーション,不動産業
3258,ユニゾ HD,不動産業
3259,グローバル住販,不動産業
3260,エスポア,不動産業
3261,グランディーズ,不動産業
3264,アスコット,不動産業
3265,ヒューリック,不動産業
3266,ファンドクリエーショングループ,不動産業
3267,フィル・カンパニー,建設業
3268,一建設,不動産業
3271,THEグローバル社,不動産業
3272,エイブル&パートナーズ,不動産業
3274,アイディホーム,不動産業
3275,ハウスコム,不動産業
3276,JPMC,不動産業
3277,サンセイランディック,不動産業
3280,エストラスト,不動産業
3284,フージャース HD,不動産業
3286,トラスト HD,不動産業
3288,オープンハウスグループ,不動産業
3289,東急不動産 HD,不動産業
3291,飯田グループ HD,不動産業
3293,アズマハウス,不動産業
3294,イーグランド,不動産業
3297,東武住販,不動産業
3299,ムゲンエステート,不動産業
3300,アンビションDX HD,不動産業
3302,帝国繊維,繊維製品
3306,日本製麻,卸売業
3311,アップガレージ,小売業
3313,ブックオフコーポレーション,小売業
3315,日本コークス工業,石油・石炭製品
3316,TCS,卸売業
3317,フライングガーデン,小売業
3318,メガネスーパー,小売業
3319,ゴルフダイジェスト・オンライン,小売業
3320,クロスプラス,卸売業
3321,ミタチ産業,卸売業
3322,アルファグループ,卸売業
3323,レカム,卸売業
3325,Rakuten Direct,小売業
3326,ランシステム,小売業
3328,BEENOS,小売業
3329,東和フードサービス,小売業
3330,アガスタ,卸売業
3331,ACリアルエステイト,小売業
3333,あさひ,小売業
3338,九九プラス,小売業
3341,日本調剤,小売業
3343,チップワンストップ,卸売業
3344,ワンダーコーポレーション,小売業
3346,ヒロタグループ HD,小売業
3347,トラスト,小売業
3348,ジー・トレーディング,卸売業
3349,コスモス薬品,小売業
3350,メタプラネット,卸売業
3351,TRNコーポレーション,小売業
3352,バッファロー,小売業
3353,メディカル一光グループ,小売業
3354,チェルト,小売業
3355,クリヤマ HD,卸売業
3356,テリロジー,卸売業
3358,Trailhead Global HD,小売業
3359,cotta,卸売業
3360,シップヘルスケア HD,卸売業
3361,トーエル,小売業
3362,チムニー,小売業
3364,ナルミヤ・インターナショナル,卸売業
3366,一六堂,小売業
3370,フジタコーポレーション,小売業
3371,ソフトクリエイト HD,情報・通信業
3372,関門海,小売業
3373,リンク・セオリーHD,小売業
3374,内外テック,卸売業
3375,ZOA,小売業
3376,オンリー,小売業
3377,バイク王&カンパニー,卸売業
3381,ビズネット,小売業
3382,セブン&アイHD,小売業
3383,ノア,卸売業
3384,アークコア,卸売業
3385,薬王堂,小売業
3386,コスモ・バイオ,卸売業
3387,クリエイト・レストランツHD,小売業
3388,明治電機工業,卸売業
3390,INT,卸売業
3391,ツルハ HD,小売業
3392,デリカフーズ HD,卸売業
3393,スターティア HD,卸売業
3394,ネットワークバリューコンポネンツ,卸売業
3395,サンマルク HD,小売業
3396,フェリシモ,小売業
3397,トリドール HD,小売業
3398,クスリのアオキ,小売業
3399,丸千代山岡家,小売業
3401,帝人,繊維製品
3402,東レ,繊維製品
3404,三菱ケミカル,化学
3405,クラレ,化学
3407,旭化成,化学
3408,サカイオーベックス,繊維製品
3409,北紡,繊維製品
3415,TOKYO BASE,小売業
3416,ピクスタ,小売業
3417,大木ヘルスケア HD,卸売業
3418,バルニバービ,サービス業
3419,アートグリーン,卸売業
3420,ケー・エフ・シー,金属製品
3421,稲葉製作所,金属製品
3422,J-MAX,金属製品
3423,エスイー,金属製品
3424,ミヤコ,金属製品
3426,アトムリビンテック,金属製品
3429,アドバネクスモーションデザイン,卸売業
3431,宮地エンジニアリンググループ,金属製品
3432,三協・立山 HD,非鉄金属
3433,トーカロ,金属製品
3434,アルファ,金属製品
3435,サンコーテクノ,金属製品
3436,SUMCO,金属製品
3437,特殊電極,金属製品
3439,三ツ知,金属製品
3440,日創グループ,金属製品
3441,山王,金属製品
3442,MIEコーポレーション,金属製品
3443,川田テクノロジーズ,金属製品
3444,菊池製作所,金属製品
3445,RS Technologies,金属製品
3446,ジェイテックコーポレーション,金属製品
3447,信和,金属製品
3449,テクノフレックス,金属製品
3452,ビーロット,不動産業
3454,ファーストブラザーズ,不動産業
3457,And Do HD,不動産業
3458,シーアールイー,不動産業
3461,パルマ,不動産業
3464,プロパティエージェント,不動産業
3465,ケイアイスター不動産,不動産業
3467,アグレ都市デザイン,不動産業
3469,デュアルタップ,不動産業
3474,G-FACTORY,不動産業
3475,グッドコムアセット,不動産業
3477,フォーライフ,不動産業
3479,ティーケーピー,不動産業
3480,ジェイ・エス・ビー,不動産業
3482,ロードスターキャピタル,不動産業
3484,イノベーション HD,不動産業
3486,グローバル・リンク・マネジメント,不動産業
3489,フェイスネットワーク,不動産業
3490,アズ企画設計,不動産業
3491,GA technologies,不動産業
3494,マリオン,不動産業
3495,香陵住販,不動産業
3496,アズーム,不動産業
3497,LeTech,不動産業
3498,霞ヶ関キャピタル,不動産業
3501,SUMINOE,繊維製品
3504,丸八 HD,繊維製品
3512,日本フエルト,繊維製品
3513,イチカワ,繊維製品
3514,日本バイリーン,繊維製品
3515,フジコー,繊維製品
3521,テルマー湯 HD,不動産業
3524,日東製網,繊維製品
3526,芦森工業,繊維製品
3528,ミライノベート,不動産業
3529,アツギ,繊維製品
3534,NBCメッシュテック,その他製品
3536,アクサス HD,小売業
3537,昭栄薬品,卸売業
3538,ウイルプラス HD,小売業
3539,JM HD,小売業
3540,歯愛メディカル,卸売業
3541,農業総合研究所,サービス業
3542,ベガコーポレーション,小売業
3543,コメダ HD,卸売業
3544,サツドラ HD,小売業
3545,デファクトスタンダード,小売業
3546,アレンザ HD,小売業
3547,ユニシア HD,小売業
3548,バロックジャパンリミテッド,小売業
3549,クスリのアオキ HD,小売業
3550,スタジオアタオ,小売業
3551,ダイニック,繊維製品
3552,東洋クロス,化学
3553,共和レザー,化学
3556,リネットジャパングループ,小売業
3557,ユナイテッド&コレクティブ,小売業
3558,ジェイドグループ,小売業
3559,ピーバンドットコム,卸売業
3560,ほぼ日,小売業
3561,力の源 HD,小売業
3562,No.1,卸売業
3563,FOOD&LIFE COMPANIES,小売業
3564,LIXILビバ,小売業
3565,アセンテック,卸売業
3566,ユニフォームネクスト,小売業
3569,セーレン,繊維製品
3571,ソトー,繊維製品
3577,東海染工,繊維製品
3578,倉庫精練,繊維製品
3580,小松マテーレ,繊維製品
3583,オーベクス,繊維製品
3585,トムス・エンタテインメント,繊維製品
3587,グローバルアジア HD,繊維製品
3591,ワコール HD,繊維製品
3593,ホギメディカル,繊維製品
3597,自重堂,繊維製品
3598,山喜,繊維製品
3599,コーコス信岡,繊維製品
3600,フジックス,繊維製品
3604,川本産業,繊維製品
3605,サンエー・インターナショナル,繊維製品
3606,レナウン,繊維製品
3607,クラウディア HD,繊維製品
3608,TSI HD,繊維製品
3611,マツオカコーポレーション,繊維製品
3612,ワールド,卸売業
3620,デジタルハーツ,情報・通信業
3622,ネットイヤーグループ,情報・通信業
3623,ビリングシステム,情報・通信業
3624,アクセルマーク,情報・通信業
3625,テックファーム HD,情報・通信業
3626,TIS,情報・通信業
3627,テクミラ HD,情報・通信業
3628,データホライゾン,情報・通信業
3629,クロス・マーケティング,情報・通信業
3630,電算システム,情報・通信業
3632,グリー HD,情報・通信業
3633,GMOペパボ,情報・通信業
3634,ソケッツ,情報・通信業
3635,コーエーテクモ HD,情報・通信業
3636,三菱総合研究所,情報・通信業
3639,ボルテージ,情報・通信業
3640,電算,情報・通信業
3641,パピレス,情報・通信業
3644,1st HD,情報・通信業
3645,メディカルネット,情報・通信業
3646,駅探,情報・通信業
3647,アスリナ,情報・通信業
3648,AGS,情報・通信業
3649,ファインデックス,情報・通信業
3652,ディジタルメディアプロフェッショナル,情報・通信業
3653,モルフォ,情報・通信業
3654,ヒト・コミュニケーションズ,情報・通信業
3655,ブレインパッド,情報・通信業
3656,KLab,情報・通信業
3657,ポールトゥウィン HD,情報・通信業
3658,イーブックイニシアティブジャパン,情報・通信業
3659,ネクソン,情報・通信業
3660,アイスタイル,情報・通信業
3661,エムアップ HD,サービス業
3662,エイチーム HD,情報・通信業
3663,セルシス,情報・通信業
3664,モブキャスト HD,情報・通信業
3665,エニグモ,情報・通信業
3666,テクノスジャパン,情報・通信業
3667,enish,情報・通信業
3668,コロプラ,情報・通信業
3669,モバイルクリエイト,情報・通信業
3670,協立情報通信,サービス業
3671,ソフトマックス,情報・通信業
3672,オルトプラス,情報・通信業
3673,ブロードリーフ,情報・通信業
3674,オークファン,情報・通信業
3675,クロス・マーケティンググループ,情報・通信業
3676,デジタルハーツ HD,サービス業
3677,システム情報,情報・通信業
3678,メディアドゥ,情報・通信業
3679,じげん,情報・通信業
3680,ホットリンク,サービス業
3681,ブイキューブ,情報・通信業
3682,エンカレッジ・テクノロジ,情報・通信業
3683,サイバーリンクス,情報・通信業
3684,ヴォルフガング,情報・通信業
3685,エニマリ,サービス業
3686,ディー・エル・イー,情報・通信業
3687,フィックスターズ,情報・通信業
3688,CARTA HOLDINGS,情報・通信業
3689,イグニス,情報・通信業
3690,イルグルム,サービス業
3691,デジタルプラス,情報・通信業
3692,FFRIセキュリティ,情報・通信業
3694,オプティム,情報・通信業
3695,GMOプロダクトプラットフォーム,情報・通信業
3696,セレス,情報・通信業
3697,SHIFT,情報・通信業
3698,CRI・ミドルウェア,情報・通信業
3708,特種東海製紙,パルプ・紙
3710,ジョルダン,情報・通信業
3711,創通,情報・通信業
3712,情報企画,情報・通信業
3713,ネットマークス,情報・通信業
3715,ドワンゴ,情報・通信業
3716,NEO ONE HD,その他製品
3719,AIストーム,情報・通信業
3722,日本ベリサイン,サービス業
3723,日本ファルコム,情報・通信業
3724,ベリサーブ,情報・通信業
3726,フォーシーズHD,小売業
3727,アプリックス,情報・通信業
3730,マクロミル,情報・通信業
3731,京王ズ HD,情報・通信業
3733,ソフトウェア・サービス,情報・通信業
3734,インテアHD,情報・通信業
3735,日立システムアンドサービス,サービス業
3736,エスアンドピー,サービス業
3738,ティーガイア,情報・通信業
3739,コムシード,情報・通信業
3741,セック,情報・通信業
3742,ITbook,情報・通信業
3744,サイオス,情報・通信業
